b'Day;Time;Crossroad;Sensor;Interval;Load;Count\r
10.06.2019;02:59;A172;11;1;0;0\r
10.06.2019;02:59;A172;12;1;0;0\r
10.06.2019;02:59;A172;13;1;0;0\r
10.06.2019;02:59;A172;14;1;0;0\r
10.06.2019;02:59;A172;15;1;0;0\r
10.06.2019;02:59;A172;16;1;0;0\r
10.06.2019;02:59;A172;17;1;0;0\r
10.06.2019;02:59;A172;18;1;0;0\r
10.06.2019;02:59;A172;19;1;0;0\r
10.06.2019;02:59;A172;20;1;0;0\r
10.06.2019;02:59;A172;21;1;0;0\r
10.06.2019;02:59;A172;22;1;0;0\r
10.06.2019;02:59;A172;23;1;0;0\r
10.06.2019;02:59;A172;24;1;0;0\r
10.06.2019;02:59;A172;25;1;0;0\r
10.06.2019;02:59;A172;26;1;0;0\r
10.06.2019;02:59;A172;27;1;0;0\r
10.06.2019;02:59;A172;28;1;0;0\r
10.06.2019;02:59;A172;29;1;0;0\r
10.06.2019;02:59;A172;30;1;0;0\r
10.06.2019;02:59;A172;31;1;0;0\r
10.06.2019;02:59;A172;32;1;0;0\r
10.06.2019;02:59;A172;33;1;0;0\r
10.06.2019;02:59;A172;34;1;0;0\r
10.06.2019;02:59;A173;1;1;0;0\r
10.06.2019;02:59;A173;2;1;0;0\r
10.06.2019;02:59;A173;3;1;0;0\r
10.06.2019;02:59;A173;4;1;0;0\r
10.06.2019;02:59;A173;5;1;0;0\r
10.06.2019;02:59;A173;6;1;0;0\r
10.06.2019;02:59;A173;7;1;0;0\r
10.06.2019;02:59;A173;8;1;0;0\r
10.06.2019;02:59;A173;9;1;0;0\r
10.06.2019;02:59;A173;10;1;0;0\r
10.06.2019;02:59;A173;11;1;0;0\r
10.06.2019;02:59;A174;1;1;2;2\r
10.06.2019;02:59;A174;2;1;7;2\r
10.06.2019;02:59;A174;3;1;0;1\r
10.06.2019;02:59;A174;4;1;0;0\r
10.06.2019;02:59;A174;5;1;0;0\r
10.06.2019;02:59;A174;6;1;0;0\r
10.06.2019;02:59;A174;7;1;0;0\r
10.06.2019;02:59;A174;8;1;0;0\r
10.06.2019;02:59;A174;9;1;0;0\r
10.06.2019;02:59;A174;10;1;0;0\r
10.06.2019;02:59;A174;11;1;0;0\r
10.06.2019;02:59;A174;12;1;0;0\r
10.06.2019;02:59;A174;13;1;0;0\r
10.06.2019;02:59;A174;14;1;0;0\r
10.06.2019;02:59;A174;15;1;0;0\r
10.06.2019;02:59;A181;1;1;0;0\r
10.06.2019;02:59;A181;2;1;0;0\r
10.06.2019;02:59;A181;3;1;0;0\r
10.06.2019;02:59;A181;4;1;0;0\r
10.06.2019;02:59;A181;5;1;0;0\r
10.06.2019;02:59;A181;6;1;0;0\r
10.06.2019;02:59;A181;7;1;0;0\r
10.06.2019;02:59;A181;8;1;0;0\r
10.06.2019;02:59;A181;9;1;0;0\r
10.06.2019;02:59;A181;10;1;0;0\r
10.06.2019;02:59;A181;11;1;0;0\r
10.06.2019;02:59;A181;12;1;0;0\r
10.06.2019;02:59;A181;13;1;0;0\r
10.06.2019;02:59;A181;14;1;0;0\r
10.06.2019;02:59;A181;15;1;0;0\r
10.06.2019;02:59;A182;1;1;2;1\r
10.06.2019;02:59;A182;2;1;6;2\r
10.06.2019;02:59;A182;3;1;0;0\r
10.06.2019;02:59;A182;4;1;0;0\r
10.06.2019;02:59;A182;5;1;0;0\r
10.06.2019;02:59;A182;6;1;0;0\r
10.06.2019;02:59;A182;7;1;1;2\r
10.06.2019;02:59;A182;8;1;0;0\r
10.06.2019;02:59;A185;1;1;0;0\r
10.06.2019;02:59;A185;2;1;0;0\r
10.06.2019;02:59;A185;3;1;0;0\r
10.06.2019;02:59;A185;4;1;0;0\r
10.06.2019;02:59;A185;5;1;0;0\r
10.06.2019;02:59;A185;6;1;0;0\r
10.06.2019;02:59;A185;7;1;0;0\r
10.06.2019;02:59;A185;8;1;0;0\r
10.06.2019;02:59;A185;9;1;0;0\r
10.06.2019;02:59;A185;10;1;0;0\r
10.06.2019;02:59;A185;11;1;0;0\r
10.06.2019;02:59;A185;12;1;0;0\r
10.06.2019;02:59;A200;1;1;0;0\r
10.06.2019;02:59;A200;2;1;0;0\r
10.06.2019;02:59;A200;3;1;0;0\r
10.06.2019;02:59;A200;4;1;0;0\r
10.06.2019;02:59;BSA225;1;1;0;0\r
10.06.2019;02:59;BSA225;2;1;0;0\r
10.06.2019;02:59;BSA225;3;1;0;0\r
10.06.2019;02:59;BSA225;4;1;0;0\r
10.06.2019;02:59;BSA225;5;1;0;0\r
10.06.2019;02:59;BSA225;6;1;0;0\r
10.06.2019;02:59;BSA225;7;1;0;0\r
10.06.2019;02:59;BSA225;8;1;0;0\r
10.06.2019;02:59;BSA232;1;1;0;0\r
10.06.2019;02:59;BSA232;2;1;0;0\r
10.06.2019;02:59;BSA232;3;1;0;0\r
10.06.2019;02:59;BSA232;4;1;0;0\r
10.06.2019;02:59;BSA232;5;1;0;0\r
10.06.2019;02:59;BSA232;6;1;0;0\r
10.06.2019;02:59;BSA232;7;1;0;0\r
10.06.2019;02:59;BSA232;8;1;0;0\r
10.06.2019;02:59;BSA232;9;1;0;0\r
10.06.2019;02:59;BSA232;10;1;0;0\r
10.06.2019;02:59;BSA232;11;1;0;0\r
10.06.2019;02:59;BSA232;12;1;0;0\r
10.06.2019;02:59;BSA900;1;1;0;0\r
10.06.2019;02:59;BSA900;2;1;0;0\r
10.06.2019;02:59;BSA900;3;1;0;0\r
10.06.2019;02:59;BSA900;4;1;0;0\r
10.06.2019;02:59;BSA905;1;1;0;0\r
10.06.2019;02:59;BSA905;2;1;0;0\r
10.06.2019;02:59;BSA905;3;1;0;0\r
10.06.2019;02:59;BSA905;4;1;0;0\r
10.06.2019;02:59;BSA905;5;1;0;0\r
10.06.2019;02:59;BSA905;6;1;0;0\r
10.06.2019;02:59;BSA914;1;1;0;0\r
10.06.2019;02:59;BSA914;2;1;0;0\r
10.06.2019;02:59;BSA914;3;1;0;0\r
10.06.2019;02:59;BSA914;4;1;0;0\r
10.06.2019;02:59;BSA914;5;1;0;0\r
10.06.2019;02:59;BSA914;6;1;0;0\r
10.06.2019;02:59;BSA914;7;1;0;0\r
'
